state,county,state_name,county_name,population,pctl_20,pctl_50,pctl_80,share_affordable_80_ami,share_affordable_50_ami,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,hpsa_yn,hpsa_yn_quality,asian_other,asian_other_quality,black_nonhispanic,black_nonhispanic_quality,hispanic,hispanic_quality,white_nonhispanic,white_nonhispanic_quality,election_turnout,election_turnout_quality,haz_idx,haz_idx_quality,poverty_exposure,poverty_exposure_quality,white_nh_exposure,white_nh_exposure_quality,black_nh_exposure,black_nh_exposure_quality,hispanic_exposure,hispanic_exposure_quality,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,_FREQ_.x,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,_FREQ_.y,learning_rate,learning_rate_lb,learning_rate_ub,num_grades_included,learning_rate_quality,frpl40_total,poverty_measure_used,frpl40_total_quality,frpl40_white,frpl40_white_quality,frpl40_black,frpl40_black_quality,frpl40_hispanic,frpl40_hispanic_quality,share_employed,share_employed_ub,share_employed_lb,average_to_living_wage_ratio
01,069,Alabama,Houston County,104722,17222.65,45386.75,95069.02,1.7976944818,1.7693000702,0.6039993463,0.6355680534,0.5724306391,0.0354155371,0.04734601,0.0234850642,0.0459861044,0.059506247,0.0324659618,0.2336551558,0.2609694772,0.2063408344,0.0074493303,0.0129997468,0.0018989139,0.0734945261,0.0903384047,0.0566506475,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5460587820964333,1,15.58981945886165,1,0.12201001486352203,1,0.2259215687552168,1,0.5376952869551883,1,0.9502606891592207,1,13.33,8.86,1,1,0.8807471112,0.9536104962,0.8078837263,76,0.3053140097,0.3974412562,0.2131867631,96,0.80163556,0.71850532,0.8847658,5,1,0.84257394,FRPL,1,0.76915222,1,0.93358999,1,0.86659068,1,0.7152931668,0.7375733598,0.6930129738,0.751921
01,071,Alabama,Jackson County,51736,14689.91,35458.39,75982.27,1.5491897341,1.7589374858,0.6221346628,0.6753419917,0.568927334,0.0668338163,0.0942393558,0.0394282768,0.0196633212,0.0348995257,0.0044271167,0.2123209212,0.257198744,0.1674430983,0.0039756458,0.0108812161,-0.002929925,0.0750716326,0.1039885977,0.0461546676,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5151976430149767,1,47.86005055459141,1,0,1,0.060882840574097284,1,0.9366368294977934,1,0.954392505592752,1,4.39,8.43,1,1,0.7658863,0.9428321152,0.5889404849,22,0.2593001842,0.4216304824,0.0969698859,28,0.79607219,0.68248773,0.90965664,6,1,1,FRPL,1,1,1,1,1,1,1,0.642552912,0.6855166889,0.5995891351,0.63689601
01,073,Alabama,Jefferson County,659300,20971.11,55112.48,108604,1.6311882319,1.4818288114,0.5244691485,0.5553452431,0.4935930539,0.0523017074,0.0660663843,0.0385370304,0.0319118759,0.0427788006,0.0210449513,0.3356453966,0.3648407248,0.3064500683,0.0041536093,0.0081299357,1.772828e-4,0.0515182624,0.065185103,0.0378514217,0,1,0,3,0.16677831892547282,3,0,3,1.2690967814195355,3,0.6195146787776341,1,8.237214533554734,1,0.18181637387365704,1,0.2542668038959335,1,0.31455358306690656,1,0.9052031251593371,1,44.38,42.25,1,1,0.9715695292,1.0064936445,0.9366454139,87,0.5584865273,0.6517091148,0.4652639398,109,0.86449623,0.83046913,0.89852333,5,1,0.61927205,Both,3,0.23922133,3,0.89798844,3,0.77456224,3,0.779264214,0.7977295803,0.7607988478,0.94646609
01,075,Alabama,Lamar County,13844,15196.45,41131.74,88139.44,1.8753351409,2.2385744983,0.6247398368,0.6893119541,0.5601677194,0.031302289,0.0545249178,0.0080796602,0.0063257551,0.0168989783,-0.004247468,0.2707831694,0.3300440869,0.2115222519,0.0023670576,0.0088477141,-0.004113599,0.0644818922,0.097236634,0.0317271503,1,1,0,3,0,3,0,3,1.206528980679547,3,0.6355839416058394,1,24.842444631342865,1,0,1,0.12745610645239083,1,0.8876569481183708,1,0.9777030269621718,1,1,0,1,1,0.8927919509,1.0035012939,0.7820826079,30,0.409426662,0.5949075506,0.2239457734,27,0.80173796,0.59032947,1.0131464,6,1,1,FRPL,1,1,1,1,1,1,1,0.6965470232,0.7426517349,0.6504423114,0.71375608
01,077,Alabama,Lauderdale County,92387,19046.22,48628.66,90165.63,1.8364355011,2.0485603589,0.652193127,0.7019487225,0.6024375315,0.0556335045,0.0795789673,0.0316880418,0.0062363583,0.0144605234,-0.001987807,0.2006548167,0.2424933754,0.1588162579,0.0227367226,0.0383090835,0.0071643617,0.0625454709,0.0878418161,0.0372491258,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5434110125799134,1,34.90050657469282,1,0.040098288059620894,1,0.10521249878740033,1,0.7562108499825317,1,0.9492234395475644,1,20.36,19.94,1,1,0.9730375851,1.0188601774,0.9272149929,48,0.4404799495,0.6073535022,0.2736063968,34,1.0332123,0.93144345,1.1349812,5,1,0.78705406,FRPL,1,0.74831903,1,0.95375377,1,0.89892805,1,0.766074416,0.7999757667,0.7321730654,0.61766857
01,079,Alabama,Lawrence County,32957,22085.51,47615.56,99688.74,1.7394570283,2.1295913691,0.5940802071,0.6571353866,0.5310250275,0.035141854,0.0587859209,0.0114977871,0.1042787445,0.1435217669,0.0650357222,0.164677938,0.2123016011,0.117054275,0.0162193188,0.0324390466,-4.089566e-7,0.0856019376,0.1215261749,0.0496777002,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5704558568955569,1,35.267385843061916,1,0,1,0.09137786036721296,1,0.6228989330374614,1,0.9577993654043611,1,11.09,25.94,1,1,0.9736451389,1.0456745703,0.9016157075,19,0.4506953224,0.6635065799,0.2378840649,21,0.8320539,0.67513883,0.98896897,6,1,1,FRPL,1,1,1,1,1,1,1,0.7435449571,0.783494238,0.7035956762,0.6158492
01,081,Alabama,Lee County,163941,14446.76,47109.01,109414.5,1.5830019243,1.2487009722,0.5689688961,0.6341134557,0.5038243365,0.00386349,0.0120242182,-0.004297238,0.0435342535,0.070377179,0.016691328,0.3336599569,0.3956867867,0.2716331271,0.0094067583,0.0221051073,-0.003291591,0.0405666452,0.0665186873,0.0146146031,0,1,0,3,0.83413078203050806,3,0,3,1.237966683716089,3,0.5131648532662881,1,6.879423506326544,1,0.3408991552249572,1,0.22981799491272362,1,0.6523984580102713,1,0.9538489612854645,1,26.05,33.38,1,1,0.9715859307,1.0206809075,0.9224909538,44,0.4811273276,0.6853258359,0.2769288194,23,0.82164019,0.74907821,0.89420217,5,1,0.53286964,FRPL,1,0.50888407,1,0.62866545,1,0.63135594,1,0.8047409335,0.8456327234,0.7638491436,0.67198581
01,083,Alabama,Limestone County,96174,30392.91,73550.84,118633.7,2.0208787964,2.435858173,0.6742864334,0.7309257927,0.617647074,0.0245872624,0.0433038855,0.0058706392,0.0496950065,0.0759593215,0.0234306915,0.2172048281,0.2670401197,0.1673695365,0.0028730255,0.0093418172,-0.003595766,0.0313534442,0.0524156327,0.0102912558,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5991672862453532,1,33.693266947353926,1,0,1,0.1781525198278494,1,0.7938833783381815,1,0.9016477312491236,1,39.16,37.68,1,1,0.9224786594,1.0342250572,0.8107322617,22,0.4205751785,0.610328665,0.2308216921,26,0.86625642,0.77265966,0.95985317,6,1,0.7113573,FRPL,1,0.70524681,1,0.63377857,1,0.87714863,1,0.8019341999,0.8366259497,0.7672424501,0.84960938
01,085,Alabama,Lowndes County,9974,20160.63,53694.14,102322.8,1.6756087719,1.5823910048,0.6721385287,0.723815973,0.6204610844,0.0397877999,0.061304963,0.0182706367,0.0584555224,0.0842816702,0.0326293745,0.1908313022,0.2340897353,0.1475728691,0.0065812488,0.0154824122,-0.002319915,0.032205598,0.0516405592,0.0127706369,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.8251851851851851,1,14.59598827624107,1,0,1,0.7064846890814171,1,0.24328789260605171,1,0.9857204011741684,1,18.39,39.87,1,1,0.8527529185,0.9945232666,0.7109825705,24,0.193618443,0.3176315027,0.0696053833,39,0.8992545,0.64955741,1.1489515,6,1,1,FRPL,1,1,2,1,1,1,3,0.7633750499,0.8005175665,0.7262325332,0.7702511
01,087,Alabama,Macon County,18439,12157.16,34040.06,75982.27,1.5236436466,1.3593390097,0.4534602711,0.515420173,0.3915003693,0.0237866504,0.0427523666,0.0048209342,0.0662648869,0.0972236647,0.0353061091,0.4067313026,0.4678690942,0.3455935111,0,0,0,0.0497568889,0.0768197809,0.0226939969,1,3,0,3,1.043546065259117,3,0,3,0,3,0.5700031181789835,1,4.701584979273348,1,0,1,0.6244038959917467,1,0.13782234692944925,1,0.941893328402119,1,1.03,1.21,1,1,0.8433018357,1.0067585437,0.6798451277,19,0.3492307692,0.5324787311,0.1659828074,26,0.800179,0.5725621,1.0277959,6,1,1,FRPL,1,1,2,1,1,1,2,0.6406170483,0.6862353998,0.5949986967,0.76010388
01,089,Alabama,Madison County,366519,24314.33,60785.82,120558.5,1.7004072977,1.8311492533,0.6473664667,0.6756148846,0.6191180488,0.0528667284,0.0660965501,0.0396369068,0.0255541234,0.0348837998,0.016224447,0.2482701341,0.2738118675,0.2227284008,0.0051606936,0.0093970036,9.243836e-4,0.0207818537,0.0292159605,0.012347747,0,1,0,3,0,3,0,3,1.0492285084496695,3,0.6247906389813009,1,26.93053325913603,1,0.20809741191984732,1,0.2084464395139566,1,0.5616342991573877,1,0.8931067151443423,1,56.3,59.22,1,1,0.8578680399,0.9284588655,0.7872772143,94,0.3602897508,0.453919313,0.2666601886,101,0.8296994,0.7816208,0.87777799,6,1,0.39724773,Both,3,0.27195984,3,0.57991409,3,0.57685047,3,0.7944103699,0.8126063109,0.7762144289,1.0147372
01,091,Alabama,Marengo County,19066,10130.97,28164.1,73246.91,1.4754279493,1.3742239748,0.3059393556,0.3738262313,0.23805248,0.0231498185,0.0453040767,9.955602e-4,0.1221515138,0.1703938852,0.0739091425,0.4737394189,0.5472990631,0.4001797747,0,0,0,0.0750198932,0.1138281249,0.0362116614,1,1,0,3,1.0630208333333333,3,0,3,0.9931873479318734,3,0.718092749836708,1,13.701254331592562,1,0,1,0.49451381509548886,1,0.4205778342524128,1,0.9831093588817106,1,0.39,1.67,1,1,0.8890210144,1.0429330099,0.7351090189,16,0.4557716437,0.6687868749,0.2427564124,21,1.0064412,0.84862822,1.1642543,6,1,1,FRPL,1,1,1,1,1,1,1,0.603001266,0.6571196625,0.5488828695,0.71839088
01,093,Alabama,Marion County,29763,16209.55,43563.17,88139.44,1.8932143306,2.1750919933,0.6318705193,0.6715344955,0.592206543,0.0376220598,0.0532706788,0.0219734407,0.0063025371,0.0128108241,-2.0575e-4,0.2525680945,0.2883000647,0.2168361243,0.0076578544,0.0148269798,4.887291e-4,0.063978935,0.0841042746,0.0438535954,0,1,0,3,0,3,0,3,1.0723699976036425,3,0.5472708113804005,1,31.56546663609264,1,0,1,0.058559252707472524,1,0.9464991792874272,1,0.9598895141276231,1,1.15,5.02,1,1,0.9276328506,0.9851328133,0.8701328879,78,0.4156147284,0.5392909616,0.2919384952,61,0.66985756,0.51799291,0.82172221,6,1,0.9150508,FRPL,1,0.91294181,1,0.92647058,1,0.92546582,1,0.7147060822,0.7429634408,0.6864487236,0.64052653
01,095,Alabama,Marshall County,96109,20869.8,55720.33,112048.5,1.7607682501,1.7203679453,0.686765001,0.7306551083,0.6428748936,0.0525604509,0.0736774753,0.0314434265,0.0156703768,0.0274230706,0.003917683,0.2206503939,0.2598919245,0.1814088632,0.0016676732,0.005528857,-0.002193511,0.0226861043,0.03677654,0.0085956685,1,1,0,3,1.1057286166842661,3,0,3,1.0501253581661891,3,0.5356996587030717,1,34.24044580911805,1,0,1,0.13576543409782418,1,0.9386573986328605,1,0.7231543976622306,1,6.21,5.57,1,1,0.8200803409,0.9491975479,0.6909631339,34,0.3527667984,0.502734596,0.2027990009,39,0.85071617,0.76870149,0.93273085,5,1,0.88895595,FRPL,1,0.83913374,1,0.98262548,1,0.98858011,1,0.7450203419,0.7779743518,0.712066332,0.64739561
01,097,Alabama,Mobile County,413757,17020.03,45589.36,91178.73,1.6045057527,1.3877413356,0.4772068217,0.5155761198,0.4388375236,0.0760042991,0.0963615735,0.0556470246,0.0309756048,0.0442845253,0.0176666843,0.3445541744,0.3810600471,0.3080483016,0.0132013871,0.0219691667,0.0044336075,0.058057713,0.0760219049,0.0400935211,0,1,0,3,0.5158635036761411,3,0,3,1.350376987400326,3,0.5590646492434663,1,16.044541052301078,1,0.18328781723098098,2,0.2473510532079257,1,0.39693730969511487,1,0.9303216172503891,1,24.19,34.16,1,1,0.8774359603,0.9604152464,0.7944566742,60,0.5736888112,0.689542164,0.4578354584,70,0.72114009,0.67818165,0.76409853,6,1,0.95596659,Both,3,0.9174341,3,0.98875815,3,0.96582228,3,0.7085383151,0.7355414402,0.6815351899,0.80401123
01,099,Alabama,Monroe County,21067,13778.12,37484.59,81047.76,1.6005609807,1.982886662,0.4427050786,0.5025094499,0.3829007073,0.0224660203,0.0403087846,0.004623256,0.0439495716,0.0686298957,0.0192692476,0.3522515333,0.4097641037,0.294738963,0.0522351354,0.0790246471,0.0254456236,0.0863926608,0.1202187157,0.0525666059,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.6106420927467301,1,21.45097516548936,1,0.2162372532949172,1,0.3545864278065742,1,0.5028485689412822,1,0.9698278216533565,1,0,0.73,1,1,0.8312049073,0.9724938407,0.6899159738,27,0.1334205363,0.2788532009,-0.012012128,21,0.84567231,0.67436439,1.0169802,6,1,1,FRPL,1,1,1,1,1,1,1,0.6224577281,0.6673482638,0.5775671923,0.76659256
01,101,Alabama,Montgomery County,225763,18944.91,50654.85,102353.2,1.7082120838,1.4318902737,0.4763991961,0.5145031257,0.4382952665,0.0975101342,0.1201425101,0.0748777583,0.0397069507,0.054604652,0.0248092493,0.3027750331,0.3378284695,0.2677215968,0.0023621737,0.0060657941,-0.001341447,0.0812465123,0.1020907476,0.0604022769,0,1,0,1,0.7316381460064842,1,0,1,1.7549008856693367,1,0.568165925925926,1,5.568503386497706,1,0.17524661701533564,1,0.42239179336559396,1,0.2971528098197063,1,0.8757263806572185,1,31.1,37.4,1,1,0.8582621707,0.9579770611,0.7585472803,47,0.3309576611,0.4347237734,0.2271915487,79,0.70911205,0.65048081,0.76774329,6,1,0.80271846,FRPL,1,0.35506243,1,0.89380342,1,0.87306887,1,0.7589758503,0.7840360938,0.7339156068,0.7817474
01,103,Alabama,Morgan County,119089,22085.51,47615.56,99688.74,1.7394570566,2.1295913233,0.5940802246,0.6571354037,0.5310250454,0.0351418499,0.0587859155,0.0114977843,0.1042787294,0.1435217493,0.0650357096,0.1646779351,0.2123015978,0.1170542723,0.0162193113,0.0324390354,-4.127906e-7,0.0856019498,0.1215261894,0.0496777101,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5750752285243854,1,23.415227485301976,1,0.18084771223175053,1,0.15087448551771357,1,0.7266831579970153,1,0.819440456408031,1,21.4,28.44,1,1,0.9736451314,1.0456745728,0.9016156899,19,0.4506953224,0.6635065799,0.2378840649,21,0.85637641,0.7808122,0.93194062,6,1,0.7100091,FRPL,1,0.59442973,1,0.91720837,1,0.93644071,1,0.7435449605,0.7834942412,0.7035956797,0.79612005
01,105,Alabama,Perry County,9140,10130.97,28164.1,73246.91,1.4754279493,1.3742239748,0.3059393556,0.3738262313,0.23805248,0.0231498185,0.0453040767,9.955602e-4,0.1221515138,0.1703938852,0.0739091425,0.4737394189,0.5472990631,0.4001797747,0,0,0,0.0750198932,0.1138281249,0.0362116614,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.6921967213114754,1,13.373321572086642,1,0.9134317306693217,1,0.6553167981488904,1,0.28632521785298076,1,0.9864629202265364,1,0,0,1,1,0.8890210144,1.0429330099,0.7351090189,16,0.4557716437,0.6687868749,0.2427564124,21,0.38068762,0.11495207,0.64642316,5,1,1,FRPL,1,1,3,1,1,1,3,0.603001266,0.6571196625,0.5488828695,0.55895442
01,107,Alabama,Pickens County,19938,30392.91,63825.11,109414.5,2.3468464004,2.7833004766,0.6978107175,0.757548829,0.638072606,0.1299588635,0.1737026113,0.0862151158,0.0040369547,0.0122857722,-0.004211863,0.0998369708,0.1388356077,0.060838334,0,0,0,0.0683564934,0.1011855129,0.035527474,1,1,0,3,1.042966042966043,3,0,3,0.8378566457898399,3,0.6122553737568175,1,18.615466911202812,1,0,1,0.37621686524597353,1,0.5213745938061776,1,0.8736918270256683,1,12,18,1,1,0.951434249,1.0340616024,0.8688068957,26,0.3299097417,0.5106411444,0.1491783389,26,1.0261842,0.83276314,1.2196052,6,1,1,FRPL,1,1,1,1,1,1,1,0.7979642591,0.8373130959,0.7586154224,0.68965524
01,109,Alabama,Pike County,33338,12157.16,34040.06,75982.27,1.5111793025,1.378753699,0.4534602668,0.5154201685,0.391500365,0.0237866449,0.0427523589,0.0048209309,0.0662648808,0.0972236573,0.0353061044,0.4067313093,0.467869101,0.3455935176,0,0,0,0.049756898200000003,0.0768197926,0.0226940038,0,1,0,2,1.0254489995496774,2,0,2,1.0795389472039656,2,0.5137729223566133,1,9.112084537572255,1,0.33237751145219274,1,0.3547526425505504,1,0.5673878078878326,1,0.985157381024859,1,1.51,2.78,1,1,0.8433018498,1.0067585519,0.6798451478,19,0.3492307692,0.5324787311,0.1659828074,26,0.91697401,0.75710356,1.0768445,5,1,1,FRPL,1,1,1,1,1,1,1,0.6406170488,0.6862354003,0.5949986972,0.71004826
01,111,Alabama,Randolph County,22725,15500.38,38497.69,80034.66,1.6474562963,1.8047025386,0.5358017194,0.5931028765,0.4785005622,0.0333117609,0.0539300008,0.0126935209,0.0874715156,0.1199328312,0.0550102,0.2853726376,0.3372592793,0.233485996,0.0115634585,0.0238471201,-7.20203e-4,0.046478908,0.0706670599,0.0222907562,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5863021582733813,1,20.04862700228833,1,0,1,0.21108824199400278,1,0.7321317285869386,1,0.9561872875696927,1,3.15,3.25,1,1,0.7960679598,0.9726550206,0.619480899,20,0.3743206522,0.5640278773,0.1846134271,25,0.87581617,0.70279604,1.0488362,6,1,1,FRPL,1,1,1,1,1,1,1,0.7148604137,0.7558527334,0.673868094,0.59881353
01,113,Alabama,Russell County,57781,12157.16,34040.06,75982.27,1.4946512529,1.4124666096,0.4534602618,0.5154201635,0.39150036,0.0237866509,0.042752367300000003,0.0048209345,0.0662648875,0.0972236655,0.0353061096,0.4067313078,0.4678690995,0.3455935161,0,0,0,0.049756892,0.0768197848,0.0226939992,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4464124261040918,1,4.526237276237277,1,0.20577407740812542,1,0.38699659649863033,1,0.46924437347009573,1,0.9212415324755926,1,20.05,35.75,1,1,0.843301837,1.0067585445,0.6798451295,19,0.3492307692,0.5324787311,0.1659828074,26,0.87133878,0.76434082,0.97833675,5,1,1,FRPL,1,1,1,1,1,1,1,0.6406170569,0.6862354082,0.5949987055,0.63661873
01,115,Alabama,St. Clair County,88690,22592.06,52468.29,95940.29,1.6238383398,1.5649522625,0.7496506757,0.8057607715,0.6935405798,0.0213591155,0.0400849698,0.0026332612,0.0506744224,0.0790824005,0.0222664443,0.1397610238,0.1846708035,0.0948512441,0,0,0,0.0385547626,0.0634914996,0.0136180257,1,1,0,3,0.6997174699294134,3,0,3,1.1077968550587833,3,0.5834536199954418,1,16.03223762933765,1,0,1,0.11284950882095678,1,0.8614781344387867,1,0.9557857336682983,1,22.22,19.82,1,1,0.9035997579,1.0298329426,0.7773665731,21,0.2309973046,0.3930054254,0.0689891838,26,0.91938323,0.82468081,1.0140857,6,1,0.76727837,FRPL,1,0.75315315,1,0.83607733,1,0.83333331,1,0.7213033212,0.765187578,0.6774190645,0.63768375
01,117,Alabama,Shelby County,215707,32419.1,70916.79,136768.1,1.7784768012,1.7509254975,0.751224113,0.7931724638,0.7092757622,0.0250642158,0.0402326606,0.009895771,0.0324490287,0.0496425079,0.0152555495,0.1468734949,0.1812217297,0.1125252602,0.0121207256,0.0227387138,0.0015027375,0.0322684219,0.0494155862,0.0151212576,0,1,0,3,0,3,0,3,1.1167741365603745,3,0.6786006299845855,1,10.67252743975185,1,0,1,0.16499132068081573,1,0.833528125194917,1,0.8882447687748384,1,27.65,25.56,1,1,0.9600191525,1.0231470254,0.8968912796,37,0.4904741744,0.6398956486,0.3410527003,43,0.92464691,0.86366808,0.98562574,6,1,0.27496371,FRPL,1,0.24494223,1,0.36682281,1,0.34286401,1,0.7965975313,0.8258986807,0.767296382,0.9097271
01,119,Alabama,Sumter County,12691,10130.97,28164.1,73246.91,1.4754279184,1.3742239413,0.3059393788,0.3738262559,0.2380525017,0.0231498223,0.0453040823,9.955623e-4,0.1221514998,0.1703938688,0.0739091309,0.4737394059,0.5472990501,0.4001797618,0,0,0,0.0750198932,0.1138281249,0.0362116614,1,1,0,3,0.7608453837597329,3,0,3,2.772972972972973,3,0.6170356111645813,1,18.131318394997393,1,0,1,0.6665574409701821,1,0.2592096161407804,1,0.9983873938097773,1,0,0,1,1,0.8890210519,1.0429330246,0.7351090792,16,0.4557716437,0.6687868749,0.2427564124,21,1.030208,0.77656299,1.2838531,6,1,1,FRPL,1,1,1,1,1,1,3,0.6030012626,0.6571196592,0.5488828661,0.67911261
01,121,Alabama,Talladega County,79828,15500.38,38497.69,80034.66,1.6683680483,1.8012750823,0.5358017097,0.5931028669,0.4785005525,0.033311763,0.0539300036,0.0126935224,0.087471493,0.1199328048,0.0550101811,0.285372667,0.3372593103,0.2334860238,0.0115634571,0.0238471181,-7.20204e-4,0.0464789101,0.0706670626,0.0222907577,1,1,0,3,0.7041143331778269,3,0,3,1.343262825989582,3,0.53743564993565,1,12.929303441773904,1,0.15924717611516903,1,0.29658394966690177,1,0.5821144517613848,1,0.9445068588673585,1,4.88,9.43,1,1,0.7960680181,0.9726550601,0.6194809762,20,0.3743206522,0.5640278773,0.1846134271,25,0.88733149,0.79412019,0.98054278,6,1,1,FRPL,1,1,1,1,1,1,1,0.7148603853,0.7558527061,0.6738680644,0.81071162
01,123,Alabama,Tallapoosa County,40497,15804.31,42854,84593.6,1.8616032689,1.7688614204,0.4770744264,0.5430765243,0.4110723285,0.080140757,0.1160190804,0.0442624337,0.0775555617,0.1129000187,0.0422111048,0.299522462,0.3600504916,0.2389944325,0,0,0,0.0657067928,0.0984477567,0.0329658289,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6099859132884645,1,11.204358881220486,1,0,1,0.24672807936169724,1,0.610281555555804,1,0.9198063076055031,1,5.73,5.1,1,1,0.880339961,0.9984690488,0.7622108731,29,0.4688385269,0.721381548,0.2162955058,15,0.80908555,0.6691258,0.9490453,6,1,1,FRPL,1,1,1,1,1,1,1,0.6645565685,0.7111187315,0.6179944055,0.61271787
01,125,Alabama,Tuscaloosa County,208911,19248.84,52681.04,102829.3,1.7312752249,1.4888010745,0.5720679503,0.6234654849,0.5206704156,0.0854481663,0.1144874974,0.0564088352,0.0518958191,0.0749380905,0.0288535476,0.2237149803,0.2670051421,0.1804248186,0.0035673037,0.0097606461,-0.002626039,0.0633057803,0.08860177,0.0380097906,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5321750321750321,1,7.1279458398349025,1,0.25432739421146455,1,0.23039125505329258,1,0.43410199052345344,1,0.9028949195796558,1,28.58,36.12,1,1,0.98656419,1.0127963959,0.9603319841,74,0.4516824738,0.6078736341,0.2954913134,39,0.84904271,0.78702152,0.91106391,6,1,0.75665879,Both,3,0.65918875,3,0.90234441,3,0.84373558,3,0.7785532183,0.8102797036,0.746826733,0.77349526
01,127,Alabama,Walker County,63711,15196.45,41131.74,88139.44,1.7996437127,2.1464315525,0.624739829,0.6893119466,0.5601677114,0.0313022911,0.0545249207,0.0080796615,0.0063257576,0.0168989829,-0.004247468,0.270783169,0.3300440865,0.2115222515,0.0023670572,0.0088477132,-0.004113599,0.0644818961,0.0972366389,0.0317271533,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5856333830104322,1,15.696289136246243,1,0,1,0.07892367697305176,1,0.8730048283002317,1,0.9302309163400704,1,23.52,21.93,1,1,0.8927919418,1.003501289,0.7820825947,30,0.409426662,0.5949075506,0.2239457734,27,0.82740206,0.72407287,0.93073124,6,1,0.92177898,FRPL,1,0.93225247,1,0.85442328,1,0.87193972,1,0.6965470241,0.7426517358,0.65044231239999994,0.68173474
